mean_loss,epsilon
0.0618417611844,0.9998983
0.0727960322773,0.9997759
0.170133289175,0.9996319
0.179378065988,0.999487
0.21340483172,0.9993529
0.213939102389,0.9992791
0.212859454231,0.9991972
0.19803552304,0.9991234
0.192960762545,0.9990298
0.178228818624,0.9988669
0.215698454194,0.9987184
0.231611025457,0.9986374
0.229427963222,0.9984475
0.304372747147,0.9983926
0.230767635594,0.9982873
0.288078998324,0.9982288
0.378253157849,0.9981001
0.440587041132,0.9980047
0.38410374048,0.9978868
0.423817845207,0.9978193
0.378501362555,0.997741
0.404904957786,0.9976744
0.389651995707,0.9975592
0.418808210704,0.9974827
0.398272761343,0.9973792
0.400504385101,0.9972757
0.413213138153,0.9970921
0.357516311417,0.9970003
0.387107816279,0.9969418
0.409847671892,0.9968554
0.408809111453,0.9967726
0.388749716638,0.9966925
0.379445281605,0.9965773
0.404683686387,0.9965107
0.427335017246,0.9964081
0.474884772082,0.99631
0.477201816628,0.9962074
0.468785267926,0.9960634
0.461836446442,0.9959437
0.493824401085,0.9958366
0.505831217587,0.9957349
0.44455786987,0.9956593
0.458625064177,0.9954811
0.46715700641,0.9953371
0.49496799577,0.9952624
0.428966282272,0.9951868
0.457179498485,0.9950068
0.508563847766,0.9949087
0.443593425117,0.9947827
0.434151301729,0.9947017
0.486877171146,0.9945874
0.489821164497,0.9944902
0.504135482537,0.9944182
0.476840601692,0.994357
0.511764395448,0.9942751
0.457236823145,0.9941482
0.541957491684,0.994087
0.510009148172,0.993997
0.454866431501,0.9939016
0.523588796452,0.9937585
0.478865078194,0.993619
0.50762833618,0.9935506
0.516654619374,0.9934732
0.464880377797,0.9933499
0.4684188691,0.9932473
0.483567752389,0.9931249
0.518446609877,0.9930448
0.49089075891,0.9929224
0.501905721844,0.9928207
0.452345949127,0.9927199
0.561243543841,0.9926452
0.467232035439,0.9925174
0.486378310601,0.9923887
0.486619504242,0.9922276
0.468848178415,0.9920998
0.489587466968,0.9917875
0.457577429186,0.9917101
0.465656611183,0.9915814
0.555639508412,0.991522
0.434026041182,0.9914509
0.482313253119,0.9913807
0.502155845846,0.9913105
0.517045570393,0.9910639
0.468058698525,0.9910018
0.526988098982,0.9904942
0.46304098599,0.9904357
0.542859720798,0.9903466
0.546348067351,0.9902323
0.503672199014,0.990073
0.543941277448,0.9899425
0.443498753814,0.9898552
0.570258656445,0.9897202
0.558419868325,0.9896653
0.571423582832,0.9896014
0.482470508137,0.9895078
0.510697529671,0.9894295
0.541158211763,0.9893539
0.531278668211,0.9890866
0.539153247524,0.9888319
0.52498540168,0.988534
0.551253550526,0.9884728
0.498230383762,0.988408
0.559971845549,0.9883513
0.504990640072,0.9882451
0.478292343748,0.9881182
0.564144000059,0.9880336
0.47073180917,0.987967
0.513619813675,0.9878743
0.503113220251,0.9877564
0.518397167102,0.9876529
0.55971776744,0.9875998
0.453827093168,0.9875278
0.568134091034,0.9873991
0.592850883001,0.9872731
0.523363125273,0.9871507
0.499236010426,0.987076
0.57773853897,0.9869239
0.568351119815,0.9867214
0.522307310381,0.986626
0.520836375158,0.9864523
0.566182878803,0.9863767
0.595106821433,0.9862399
0.521273160436,0.9861724
0.530104367846,0.9859159
0.556759349034,0.9856747
0.502540052448,0.9855451
0.572982362922,0.9854452
0.5393009949,0.9850051
0.530860107285,0.984658600001
0.586038340593,0.984587500001
0.538664634761,0.984461500001
0.562214410203,0.983953900001
0.596017277244,0.983872000001
0.519714232241,0.983773000001
0.571111781713,0.983698300001
0.579580156237,0.983609200001
0.519615302553,0.983368000001
0.5874784346,0.983289700001
0.577952591492,0.983218600001
0.461375263778,0.983134900001
0.564640652482,0.983059300001
0.577253601987,0.982980100001
0.50766335241,0.982894600001
0.580648710676,0.982769500001
0.547453467052,0.982575100001
0.575872293221,0.982514800001
0.45409354126,0.982449100001
0.520524275782,0.982378000001
0.575570134826,0.982168300001
0.506292749201,0.982081000001
0.575638042684,0.982004500001
0.5314215464,0.981906400001
0.583213605389,0.981811000001
0.554332584058,0.981740800001
0.511836351896,0.981639100001
0.57182242239,0.981491500001
0.526109979385,0.981314200001
0.551062598714,0.981204400001
0.509953465708,0.981107200001
0.589916168096,0.981017200001
0.512218587465,0.980886700001
0.584019580984,0.980823700001
0.505839099692,0.980767900001
0.566310232564,0.980662600001
0.55884463016,0.980552800001
0.547899279581,0.980489800001
0.516482430126,0.980413300001
0.531971727016,0.980272900001
0.578572034755,0.980208100001
0.579871664585,0.980109100001
0.553997893532,0.980042500001
0.59083124629,0.979939900001
0.683555050857,0.979867000001
0.563010046476,0.979741000001
0.570624058164,0.979455700001
0.656748736079,0.979324300001
0.61356059031,0.979174000001
0.664169416201,0.979108300001
0.605851138033,0.979021900001
0.572254552195,0.978912100001
0.450170378894,0.978857200001
0.671522233127,0.978730300001
0.578172322084,0.978657400001
0.640585778343,0.978577300001
0.595545757683,0.978512500001
0.638951833674,0.978396400001
0.571691944106,0.978337900001
0.515835072118,0.978238900001
0.64609850972,0.978161500001
0.582345675841,0.978051700001
0.63290677006,0.977939200001
0.589606932348,0.977852800001
0.601662726146,0.977797900001
0.588412643245,0.977684500001
0.539956584627,0.977608900001
0.547326539623,0.977524300001
0.622556322471,0.977455000001
0.597257983903,0.977012200001
0.561550788256,0.976932100001
0.581437527167,0.976843000001
0.619795435671,0.976695400001
0.54710717156,0.976597300001
0.570877901888,0.976467700001
0.684461313446,0.976335400001
0.585793698104,0.976272400001
0.610450928621,0.976159000001
0.630320810587,0.976077100001
0.602177228079,0.975986200001
0.59722592153,0.975872800001
0.674616348383,0.975768400001
0.68033132865,0.975654100001
0.676749576889,0.975512800001
0.620153393729,0.975432700001
0.776084809189,0.975366100001
0.583038418267,0.975215800001
0.550725844262,0.975162700001
0.6942333908,0.975088900001
0.578794191216,0.974989900001
0.601429498939,0.974882800001
0.599075997199,0.974601100001
0.587009357005,0.974476900001
0.623380286723,0.974396800001
0.626078852539,0.974341000001
0.591206699248,0.974014300001
0.624151437485,0.973864900001
0.638396483394,0.973790200001
0.65540161589,0.973680400001
0.513661494058,0.973591300001
0.607778581527,0.973361800001
0.567322462954,0.973291600001
0.606772051142,0.973160200001
0.54425856432,0.973085500001
0.599122560216,0.972991900001
0.611567508568,0.972856900001
0.627737920268,0.972682300001
0.577907601174,0.972511300001
0.590965688967,0.972356500001
0.584617565331,0.972244900001
0.611255550261,0.972145000001
0.600196002398,0.972079300001
0.54925954125,0.971997400001
0.588080660627,0.971816500001
0.609891253951,0.971740900001
0.661450337203,0.971673400001
0.502728759991,0.971613100001
0.628831399318,0.971529400001
0.571572437706,0.971414200001
0.546220696646,0.971336800001
0.628240530381,0.971240500001
0.770517264279,0.971098300001
0.688088370975,0.971022700001
0.67613533219,0.970879600001
0.69987770368,0.970767100001
0.698860564528,0.970687900001
0.801825542399,0.970595200001
0.745871602964,0.970481800001
0.77818858824,0.970424200001
0.701393664902,0.970336900001
0.743885751536,0.969716800001
0.750830869254,0.969615100001
0.790805358066,0.969509800001
0.779079767741,0.969370300001
0.690919672557,0.968775400001
0.615423333513,0.968719600001
0.751796617607,0.968651200001
0.701812504168,0.968542300001
0.625002670605,0.968437000001
0.66494164222,0.968363200001
0.780837965292,0.968278600001
0.674808346288,0.968081500001
0.688337102011,0.968010400001
0.724864323731,0.967911400001
0.703254461461,0.967814200001
0.674476943413,0.967724200001
0.769579858333,0.967646800001
0.782807039428,0.967560400001
0.671319000931,0.967320100001
0.666849146587,0.967227400001
0.749665216255,0.967167100001
0.588123906069,0.967103200001
0.785664955887,0.966959200001
0.575598294614,0.966856600001
0.800101121064,0.966724300001
0.686184698136,0.966590200001
0.740437277228,0.966479500001
0.72526242791,0.966109600001
0.643050829474,0.966003400001
0.80621432168,0.965869300001
0.65743356241,0.965627200001
0.694021069119,0.965466100001
0.656543141247,0.965377900001
0.689435232039,0.965251000001
0.798601738037,0.965191600001
0.698974106065,0.965101600001
0.654180169168,0.964889200001
0.660252681164,0.964738900001
0.779181021438,0.964652500001
0.701046669209,0.964521100001
0.734972532492,0.964243000001
0.694282632713,0.963913600001
0.623760848946,0.963701200001
0.64198165691,0.963627400001
0.656096941873,0.963552700001
0.754624161011,0.963494200001
0.681778982679,0.963427600001
0.657413789816,0.963284500001
0.689485809209,0.963168400001
0.67187671694,0.963115300001
0.63025128801,0.963051400001
0.653635743534,0.962983900001
0.726040994611,0.962863300001
0.635941831951,0.962761600001
0.706147636485,0.962687800001
0.54851762935,0.962613100001
0.738811059849,0.962497000001
0.670903663309,0.962155000001
0.742701643299,0.962051500001
0.733457417172,0.961891300001
0.700822243568,0.961815700001
0.713282281501,0.961723900001
0.726926279787,0.961588000001
0.664467998096,0.961376500001
0.669566147265,0.961311700001
0.742440278116,0.961216300001
0.667444445454,0.961124500001
0.747625059461,0.961053400001
0.884378429031,0.960991300001
0.681527845466,0.960807700001
0.727446058436,0.960689800001
0.780262544363,0.960624100001
0.720358833159,0.960559300001
0.743774101675,0.960145300001
0.677828725162,0.960027400001
0.608436166779,0.959940100001
0.849240766183,0.959879800001
0.659673863795,0.959746600001
0.681941887466,0.959532400001
0.828092964742,0.959468500001
0.81510458924,0.959362300001
0.792930558378,0.959286700001
0.79595394177,0.959223700001
0.658330324632,0.959155300001
0.714858027368,0.959089600001
0.757360489134,0.959015800001
0.765288127459,0.958898800001
0.816334702572,0.958843000001
0.721555842263,0.958704400001
0.666056640176,0.958634200001
0.719574284373,0.958543300001
0.685117873535,0.958441600001
0.64467301947,0.958351600001
0.803397561036,0.958265200001
0.75713530492,0.958133800001
0.754692450713,0.958063600001
0.69119968734,0.957985300001
0.734841803061,0.957918700001
0.713827964471,0.957835900001
0.682426959277,0.957741400001
0.683951862488,0.957655900001
0.787204293282,0.957588400001
0.760073209213,0.957371500001
0.720769616166,0.957203200001
0.842880403394,0.957132100001
0.749890098788,0.957015100001
0.786343231634,0.956956600001
0.678545270295,0.956843200001
0.767087105235,0.956717200001
0.713177456688,0.956647900001
0.805657345179,0.956520100001
0.7093676871,0.956377900001
0.814807533452,0.956286100001
0.743507292763,0.956185300001
0.693625415791,0.955945900001
0.76652419737,0.955835200001
0.763886222771,0.955723600001
0.710267193561,0.955594900001
0.766031761593,0.955495000001
0.707891558617,0.955436500001
0.311221348777,0.955435600001
0.7224256222,0.955154800001
0.737315207801,0.955068400001
0.725602007507,0.954996400001
0.65851073045,0.954922600001
0.759980791877,0.954666100001
0.747273427376,0.954557200001
0.716912392522,0.954426700002
0.717597489182,0.954283600002
0.730909077304,0.954010000002
0.710973346305,0.953755300002
0.761817446717,0.953656300002
0.772101844647,0.953556400002
0.715465859994,0.953474500002
0.87106624964,0.953381800002
0.644146877998,0.953326000002
0.71225071203,0.953243200002
0.885896254254,0.953191900002
0.689562870259,0.953073100002
0.814626992496,0.952939000002
0.74824149277,0.952741000002
0.763809090611,0.952604200002
0.681632359907,0.952525900002
0.737992836529,0.952425100002
0.693892008064,0.952349500002
0.87501540105,0.952291900002
0.776323811153,0.952194700002
0.709591627806,0.952065100002
0.690566191182,0.951928300002
0.73857269491,0.951823900002
0.786119025296,0.951724900002
0.76591421356,0.951231700002
0.889221348039,0.951152500002
0.663277657025,0.951051700002
0.816482398993,0.950982400002
0.800647189626,0.950897800002
0.899005861178,0.950794300002
0.720277025756,0.950694400002
0.821035408519,0.950337100002
0.722610776203,0.950201200002
0.781579302678,0.950120200002
0.841067248585,0.950062600002
0.746219581754,0.949946500002
0.763225621397,0.949872700002
0.830624547652,0.949774600002
0.847131185906,0.949696300002
0.805821065639,0.949446100002
0.751018737682,0.949233700002
0.873111020359,0.949151800002
0.765053381351,0.949025800002
0.859800502062,0.948956500002
0.850009647233,0.948885400002
0.685915326213,0.948823300002
0.918941070954,0.948669400002
0.833819517155,0.948594700002
0.845445077896,0.948475900002
0.788042301569,0.948315700002
0.879195217525,0.948256300002
0.896990677242,0.948195100002
0.827856934691,0.948056500002
