epoch,episode,mean_loss,epsilon
1,0,0.0974444696044,0.999406
1,0,0.0990378492387,0.9984673
1,0,0.0963086744338,0.9977338
1,0,0.100700316998,0.996805
1,0,0.097758097042,0.9960751
1,0,0.0969074690792,0.9952408
1,0,0.101539440232,0.9944677
1,0,0.102327621857,0.9937261
1,0,0.100424283546,0.9929908
1,0,0.101909471474,0.9921745
1,0,0.0992228099959,0.9914905
1,0,0.101385529777,0.9907102
1,0,0.102069744005,0.9899326
1,0,0.101783690952,0.98911
1,0,0.0990927416325,0.9884278
1,0,0.102372448422,0.9876403
1,0,0.100391219578,0.9869563
1,0,0.103743668409,0.9860428
1,0,0.10477122777,0.9852652
1,0,0.0983363428446,0.984511900001
1,0,0.103103383152,0.983681200001
1,0,0.101359123334,0.982655200001
1,0,0.0984336827916,0.981916300001
1,0,0.0994014613927,0.981108100001
1,0,0.0983528124866,0.980231500001
1,0,0.0984640515047,0.979399000001
1,0,0.0949397256383,0.978661000001
1,0,0.0979871505023,0.977630500001
1,0,0.0785573048204,0.976814200001
1,0,0.0797220102051,0.975785500001
1,0,0.081178246775,0.974966500001
1,0,0.0949744042594,0.974193400001
1,0,0.0968941935503,0.973445500001
1,0,0.0951283289878,0.972735400001
1,0,0.093263115375,0.972050500001
1,0,0.0892588069952,0.971074000001
1,0,0.0934870090245,0.970223500001
1,0,0.0937164489886,0.969474700001
1,0,0.0919520298805,0.968564800001
1,0,0.0901885227898,0.967497400001
1,0,0.091950346417,0.966773800001
1,0,0.0897363781779,0.965706400001
1,0,0.0951079505842,0.964904500001
1,0,0.090097240048,0.964086400001
1,0,0.0921329286202,0.963382600001
1,0,0.086502067439,0.962519500001
1,0,0.0914536459481,0.961685200001
1,0,0.090950553885,0.960863500001
1,0,0.090682573892,0.960021100001
1,0,0.0891812809025,0.959196700001
1,0,0.090333708232,0.958457800001
1,0,0.0958550639855,0.957519100001
1,0,0.0948441895455,0.956633500001
1,0,0.0908471134686,0.955900000001
1,0,0.0865182919676,0.955216000001
1,0,0.0817002593309,0.955142200001
2,12,0.0952998541856,0.954316000002
2,12,0.0970738846785,0.953426800002
2,12,0.102854207674,0.952462000002
2,12,0.102592342196,0.951648400002
2,12,0.101716451987,0.950944600002
2,12,0.103477489961,0.950126500002
2,12,0.104805608034,0.949424500002
2,12,0.103515710226,0.948604600002
2,12,0.105211596235,0.947848600002
2,12,0.104383390377,0.947116000002
2,12,0.0968282064791,0.946271800002
2,12,0.0952847001866,0.945337600002
2,12,0.0911619283677,0.944552800002
2,12,0.0859724364134,0.943649200002
2,12,0.085222491847,0.942733900002
2,12,0.0827004416384,0.942001300002
2,12,0.0770189237825,0.941153500002
2,12,0.0773008944872,0.940445200002
2,12,0.0763954631074,0.939547900002
2,12,0.0764493743623,0.938623600002
2,12,0.0784127402155,0.937824400002
2,12,0.0760741310458,0.936976600002
2,12,0.0740750464213,0.936141400002
2,12,0.0766369708527,0.935410600002
2,12,0.0716707056756,0.934672600002
2,12,0.0731181599114,0.933872500002
2,12,0.0718067004593,0.932975200002
2,12,0.0737843438481,0.932017600002
2,12,0.0729922609452,0.931114000002
2,12,0.0656827485784,0.930191500002
2,12,0.0759741216307,0.929402200002
2,12,0.0701147574826,0.928610200002
2,12,0.0682821911664,0.927821800002
2,12,0.0638829479411,0.926867800002
2,12,0.0636322779639,0.926085700002
2,12,0.0644665297782,0.925093000002
2,12,0.061226205518,0.924337000002
2,12,0.0633120669945,0.923390200003
2,12,0.0593987508044,0.922414600003
2,12,0.0649246234522,0.921457900003
2,12,0.067275543415,0.920725300003
2,12,0.0627548465231,0.919897300003
2,12,0.0631285329805,0.919215100003
2,12,0.0599238249846,0.918337600003
2,12,0.0626228502606,0.917652700003
2,12,0.0606939677352,0.916840000003
2,12,0.0606924429454,0.916033600003
2,12,0.0592228285357,0.915052600003
2,12,0.0660812894744,0.914198500003
2,12,0.0729785940395,0.913465900003
2,12,0.0628185521657,0.912717100003
2,12,0.0675888137263,0.911954800003
2,12,0.0579620032009,0.910962100003
2,12,0.0552055131875,0.910223200003
2,12,0.0560698117266,0.910191700003
3,11,0.0579869891915,0.909286300003
3,11,0.0607425242834,0.908482600003
3,11,0.056694409682,0.907565500003
3,11,0.057826414763,0.906791500003
3,11,0.0578794161649,0.906049900003
3,11,0.0584389556036,0.905276800003
3,11,0.065923356573,0.904473100003
3,11,0.0833632833341,0.903738700003
3,11,0.0615654424227,0.902841400003
3,11,0.056485248792,0.902037700003
3,11,0.0533054156394,0.901315900003
3,11,0.0577287553781,0.900475300003
3,11,0.0501203576061,0.899743600003
3,11,0.0515315489938,0.899023600003
3,11,0.0671737942731,0.898170400003
3,11,0.0532692246041,0.897364000003
3,11,0.053954551809,0.896454100003
3,11,0.0504559804247,0.895637800003
3,11,0.0681388667425,0.894853900003
3,11,0.057386680717,0.894024100003
3,11,0.0594094807243,0.893221300004
3,11,0.0567797297656,0.892423000004
3,11,0.0601604669826,0.891512200004
3,11,0.0588013611109,0.890726500004
3,11,0.0622945886972,0.890047000004
3,11,0.0583123125624,0.888926500004
3,11,0.0581478284789,0.888127300004
3,11,0.0588534541101,0.887294800004
3,11,0.0567647686897,0.886402000004
3,11,0.0603267539861,0.885519100004
3,11,0.0612327909086,0.884644300004
3,11,0.0621187007404,0.883799200004
3,11,0.0585436570356,0.882957700004
3,11,0.0616434442685,0.882057700004
3,11,0.0629989278582,0.881276500004
3,11,0.0657955206783,0.880582600004
3,11,0.0634640574205,0.879885100004
3,11,0.062534376471,0.879178600004
3,11,0.0603781327881,0.878456800004
3,11,0.054517798875,0.877609000004
3,11,0.0573494772004,0.876718000004
3,11,0.054675824741,0.875863000004
3,11,0.0600706301309,0.875027800004
3,11,0.0577784385653,0.874184500004
3,11,0.0569410858347,0.873116200004
3,11,0.0546602860394,0.872353900004
3,11,0.0602877402503,0.871367500004
3,11,0.055884570705,0.870444100004
3,11,0.0607367028599,0.869564800004
3,11,0.0554992766472,0.868663900004
3,11,0.0651787968122,0.867955600004
3,11,0.0604254392813,0.867179800004
3,11,0.0587521916392,0.866444500004
3,11,0.0616132258909,0.865643500004
3,11,0.0568218171862,0.865241200004
4,9,0.0553821797992,0.864377200004
4,9,0.0596683592516,0.863439400004
4,9,0.0618324749342,0.862705000005
4,9,0.0545990731179,0.861798700005
4,9,0.0580487994051,0.860794300005
4,9,0.0560982416482,0.859927600005
4,9,0.0589658636829,0.859192300005
4,9,0.0538405444778,0.858353500005
4,9,0.0565252204207,0.857564200005
4,9,0.0565801444295,0.856701100005
4,9,0.0617985971406,0.856015300005
4,9,0.060456427556,0.855240400005
4,9,0.0579620749309,0.854491600005
4,9,0.0601167399103,0.853756300005
4,9,0.0567719763898,0.852879700005
4,9,0.0596630785257,0.851914900005
4,9,0.0607552344771,0.851178700005
4,9,0.0623716565237,0.850177000005
4,9,0.0592234977647,0.849319300005
4,9,0.0521200026406,0.848519200005
4,9,0.0528018035583,0.847740700005
4,9,0.0529993913827,0.847005400005
4,9,0.0524107800073,0.846021700005
4,9,0.0585181246245,0.845162200005
4,9,0.0526452482876,0.844161400005
4,9,0.057169934679,0.843450400005
4,9,0.05788586871,0.842632300005
4,9,0.0544998996615,0.841881700005
4,9,0.0675116554073,0.841176100005
4,9,0.0603222071899,0.840136600005
4,9,0.0556304532338,0.839300500005
4,9,0.0580329163376,0.838468900005
4,9,0.0596439775275,0.837704800005
4,9,0.0558934425361,0.836813800005
4,9,0.0597003097611,0.835791400005
4,9,0.0591138799643,0.834918400005
4,9,0.0583674277106,0.834233500005
4,9,0.0542420188658,0.833410900005
4,9,0.0509217431132,0.832592800006
4,9,0.059710829569,0.831783700006
4,9,0.0527689121967,0.830994400006
4,9,0.0528222335476,0.830126800006
4,9,0.0504129853195,0.829230400006
4,9,0.0527287435441,0.828422200006
4,9,0.0499126720612,0.827623900006
4,9,0.0542056516096,0.826786000006
4,9,0.0541245864881,0.826029100006
4,9,0.0519538387328,0.825123700006
4,9,0.0554988256381,0.824414500006
4,9,0.0505172484819,0.823507300006
4,9,0.0520148645428,0.822583900006
4,9,0.0542172157806,0.821843200006
4,9,0.0575392613982,0.821027800006
4,9,0.0568422710094,0.820289800006
5,10,0.0512718022668,0.819471700006
5,10,0.0526622994246,0.818508700006
5,10,0.0527751228156,0.817606900006
5,10,0.0511862937314,0.816832900006
5,10,0.0546836602096,0.816127300006
5,10,0.0580644590248,0.815400100006
5,10,0.0533965700793,0.814721500006
5,10,0.0522595027472,0.813714400006
5,10,0.0514376725946,0.812928700006
5,10,0.0514782964825,0.812086300006
5,10,0.0532328232218,0.811246600006
5,10,0.0530678653664,0.810313300006
5,10,0.0474916078756,0.809446600006
5,10,0.0495555157556,0.808657300006
5,10,0.0529953041297,0.807722200006
5,10,0.0497498525133,0.806977000006
5,10,0.0518026456949,0.806228200006
5,10,0.053302231916,0.805329100006
5,10,0.0503956708581,0.804498400006
5,10,0.0540049203003,0.803642500006
5,10,0.0493772675777,0.802779400006
5,10,0.0477226930035,0.802073800007
5,10,0.0524230146123,0.801362800007
5,10,0.0528306470452,0.800522200007
5,10,0.0524699123754,0.799732000007
5,10,0.0562627584604,0.798757300007
5,10,0.0514358488309,0.797833900007
5,10,0.0524993124308,0.797058100007
5,10,0.0514973167082,0.795908800007
5,10,0.0467026872597,0.795095200007
5,10,0.0523568046849,0.794278900007
5,10,0.0492954868383,0.793408600007
5,10,0.0499541069244,0.792395200007
5,10,0.0543613594157,0.791493400007
5,10,0.0530539043257,0.790774300007
5,10,0.0550737154788,0.789890500007
5,10,0.0519423953265,0.788980600007
5,10,0.0535254761073,0.788035600007
5,10,0.0501970004416,0.787298500007
5,10,0.0548638262277,0.786524500007
5,10,0.0510772783868,0.785647900007
5,10,0.0474933464931,0.784858600007
5,10,0.0506914818449,0.783888400007
5,10,0.0520876866002,0.783140500007
5,10,0.0489603113912,0.782314300007
5,10,0.0509725955235,0.781547500007
5,10,0.0496224961215,0.780645700007
5,10,0.0511331914863,0.779689900007
5,10,0.0494479203896,0.778826800007
5,10,0.0491348436888,0.778055500007
5,10,0.053156588294,0.777179800007
5,10,0.0504162304666,0.776259100007
5,10,0.0525422611688,0.775418500007
5,10,0.0470781230283,0.775338400007
6,11,0.0560244704682,0.774338500007
6,11,0.0515875400242,0.773613100007
6,11,0.0467196781167,0.772753600007
6,11,0.0490899725,0.771766300008
6,11,0.0513825541578,0.770933800008
6,11,0.0492290714145,0.769992400008
6,11,0.0539491304911,0.769309300008
6,11,0.049845595427,0.768579400008
6,11,0.0480774266227,0.767817100008
6,11,0.048782733249,0.766895500008
6,11,0.049421764181,0.765933400008
6,11,0.0512604476,0.765074800008
6,11,0.0494930934183,0.764159500008
6,11,0.045792425413,0.763403500008
6,11,0.0530775038612,0.762527800008
6,11,0.0480241771433,0.761413600008
6,11,0.0495698497745,0.760492900008
6,11,0.0493753193336,0.759755800008
6,11,0.050855323874,0.758937700008
6,11,0.0577313866095,0.758231200008
6,11,0.0468498113651,0.757380700008
6,11,0.049518885693,0.756285400008
6,11,0.050873825738,0.755545600008
6,11,0.0503820366766,0.754604200008
6,11,0.0483096341962,0.753571000008
6,11,0.0509388891749,0.752570200008
6,11,0.0462937714963,0.751574800008
6,11,0.0491799026276,0.750812500008
6,11,0.0471655112907,0.750010600008
6,11,0.0469703611434,0.749111500008
6,11,0.0454428857783,0.748224100008
6,11,0.0452320628493,0.747186400008
6,11,0.0464288105119,0.746321500008
6,11,0.048765609805,0.745544800008
6,11,0.0473559087972,0.744643000008
6,11,0.0439864286741,0.743785300008
6,11,0.05019592789,0.742896100008
6,11,0.0481333096921,0.742078900008
6,11,0.0472752883205,0.741348100009
6,11,0.049413593343,0.740235700009
6,11,0.0469655975692,0.739288000009
6,11,0.0482685063681,0.738366400009
6,11,0.0497936384769,0.737437600009
6,11,0.0478335687733,0.736714000009
6,11,0.0459892540042,0.735870700009
6,11,0.0513453237112,0.734972500009
6,11,0.0510917405516,0.734118400009
6,11,0.048704014855,0.733189600009
6,11,0.046366832661,0.732442600009
6,11,0.0527267332402,0.731620900009
6,11,0.0495598606881,0.730790200009
6,11,0.0457554738669,0.730385200009
7,9,0.0492829119149,0.729542800009
7,9,0.0491120830369,0.728642800009
7,9,0.0508303204907,0.727894000009
7,9,0.0494391345887,0.727111900009
7,9,0.0478374051689,0.726192100009
7,9,0.046017517828,0.725310100009
7,9,0.0499425528793,0.724554100009
7,9,0.0470397318801,0.723627100009
7,9,0.0500508996647,0.722837800009
7,9,0.0471331280607,0.722129500009
7,9,0.0475373166101,0.720919900009
7,9,0.0574595179978,0.720032500009
7,9,0.0542549322186,0.719140600009
7,9,0.0503892700012,0.718255000009
7,9,0.0455694263866,0.717201100009
7,9,0.044069642782,0.716471200009
7,9,0.0392486301132,0.715678300009
7,9,0.0446450467784,0.714811600009
7,9,0.041146527748,0.713935900009
7,9,0.0426819551759,0.713058400009
7,9,0.042144106669,0.712089100009
7,9,0.0453306395653,0.71126020001
7,9,0.0445157785456,0.71044570001
7,9,0.0444859307676,0.70953490001
7,9,0.0462649870793,0.70871860001
7,9,0.047701079598,0.70784380001
7,9,0.046157127202,0.70706440001
7,9,0.0486252925509,0.70628320001
7,9,0.048741484284,0.70553260001
7,9,0.047307379934,0.70472530001
7,9,0.0467328635476,0.70394950001
7,9,0.0472428228639,0.70320610001
7,9,0.0443916745624,0.70250680001
7,9,0.0423615337979,0.70174630001
7,9,0.0430648685228,0.70091020001
7,9,0.0421502773724,0.69995440001
7,9,0.0453256952701,0.69915250001
7,9,0.0463590202971,0.69823990001
7,9,0.0439847597664,0.69740560001
7,9,0.0483768641612,0.69667840001
7,9,0.0462840352156,0.69565420001
7,9,0.048540099262,0.69481360001
7,9,0.0462857647896,0.69379840001
7,9,0.0508363489396,0.69308830001
7,9,0.0490851271069,0.69233860001
7,9,0.051179532756,0.69157360001
7,9,0.0489573735775,0.69066190001
7,9,0.0459615415451,0.68972410001
7,9,0.0471339664262,0.68888170001
7,9,0.0462973283846,0.68798080001
7,9,0.0453724145204,0.68713210001
7,9,0.046979316948,0.68627710001
7,9,0.0467250740891,0.68543290001
8,9,0.0469557997192,0.68469940001
8,9,0.0493528513251,0.68381920001
8,9,0.0500210925321,0.68307940001
8,9,0.046064704157,0.68222800001
8,9,0.0468809758145,0.68136130001
8,9,0.0470117149972,0.680531500011
8,9,0.0479117144067,0.679555000011
8,9,0.044325703256,0.678735100011
8,9,0.0434940003408,0.677877400011
8,9,0.0484648547008,0.676955800011
8,9,0.0455064471729,0.676078300011
8,9,0.045732479448,0.675100000011
8,9,0.0413230873927,0.674297200011
8,9,0.0512484553158,0.673560100011
8,9,0.0432036866294,0.672740200011
8,9,0.0446811640972,0.671894200011
8,9,0.0488129059997,0.671002300011
8,9,0.0472006339733,0.670248100011
8,9,0.0483533959379,0.669538900011
8,9,0.0493965383432,0.668633500011
8,9,0.0481468803279,0.667874800011
8,9,0.0447465892578,0.667048600011
8,9,0.0480402299687,0.666234100011
8,9,0.0442324832466,0.665413300011
8,9,0.0548354121257,0.664595200011
8,9,0.0496508025744,0.663736600011
8,9,0.0491563811766,0.662959900011
8,9,0.047930971516,0.662266900011
8,9,0.0491557602725,0.661236400011
8,9,0.0436647968892,0.660440800011
8,9,0.0445716360113,0.659550700011
8,9,0.0426672818356,0.658672300011
8,9,0.0427335802526,0.657706600011
8,9,0.0468700025004,0.656898400011
8,9,0.051996867313,0.656193700011
8,9,0.0454786136344,0.655441300011
8,9,0.0449174195248,0.654527800011
8,9,0.0457899926603,0.653698000011
8,9,0.0456853933784,0.652828600011
8,9,0.0488619769743,0.652050100011
8,9,0.0464714421452,0.650957500011
8,9,0.0472148009286,0.649892800012
8,9,0.0434198329643,0.649153000012
8,9,0.0471472864764,0.648417700012
8,9,0.0439387140465,0.647494300012
8,9,0.0447331747113,0.646625800012
8,9,0.047130933398,0.645868900012
8,9,0.0468729333232,0.645133600012
8,9,0.047656220068,0.644431600012
8,9,0.0481579062776,0.643640500012
8,9,0.0487645867571,0.642879100012
8,9,0.0469226331998,0.642032200012
8,9,0.0452998952636,0.641098000012
8,9,0.043538669907,0.640481500012
9,11,0.0459588905907,0.639581500012
9,11,0.0493787629457,0.638686000012
9,11,0.0490277157454,0.637885000012
9,11,0.0482411820133,0.636942700012
9,11,0.0466085684224,0.635795200012
9,11,0.04336731779,0.634863700012
9,11,0.0446916524688,0.634020400012
9,11,0.0456086578614,0.633188800012
9,11,0.0446815063427,0.632369800012
9,11,0.0464050067378,0.631560700012
9,11,0.0507465444182,0.630739900012
9,11,0.0433691342326,0.629955100012
9,11,0.043809537226,0.629039800012
9,11,0.0439779128537,0.628304500012
9,11,0.0481172755873,0.627440500012
9,11,0.0454073686262,0.626429800012
9,11,0.0460379124522,0.625567600012
9,11,0.0423412837435,0.624730600012
9,11,0.0428159662331,0.623906200012
9,11,0.0429925971443,0.622925200012
9,11,0.0450689414883,0.621979300012
9,11,0.0460598149316,0.621103600012
9,11,0.0420616449056,0.620269300013
9,11,0.0429862209682,0.619463800013
